Feature,Precision,Recall
in_<SINGLEQUOTE>,0.4,3.7516413430876007E-4
in_a,0.50187265917603,0.025135996998686926
in_addition,0.3333333333333333,3.7516413430876007E-4
in_all,0.5,0.0026261489401613208
in_almost,0.8333333333333334,9.379103357719002E-4
in_america,0.25,3.7516413430876007E-4
in_an,0.40476190476190477,0.0031888951416244606
in_and,0.375,5.627462014631402E-4
in_any,0.25,3.7516413430876007E-4
in_between,0.7142857142857143,9.379103357719002E-4
in_black,0.7,0.0013130744700806604
in_contemporary,0.2,1.8758206715438003E-4
in_creating,0.6,5.627462014631402E-4
in_drag,1.0,9.379103357719002E-4
in_every,0.7,0.0013130744700806604
in_execution,0.8,7.503282686175201E-4
in_fact,0.5,0.0011254924029262803
in_favor,0.6666666666666666,0.0011254924029262803
in_for,0.5,5.627462014631402E-4
in_front,0.5,7.503282686175201E-4
in_full,0.3333333333333333,5.627462014631402E-4
in_general,0.16666666666666666,1.8758206715438003E-4
in_her,0.21428571428571427,5.627462014631402E-4
in_his,0.5185185185185185,0.0052522978803226416
in_imax,0.0,0.0
in_it,0.8333333333333334,0.0018758206715438004
in_its,0.40476190476190477,0.009566685424873381
in_life,0.125,1.8758206715438003E-4
in_love,0.6153846153846154,0.0015006565372350403
in_making,0.6666666666666666,7.503282686175201E-4
in_manhattan,0.6666666666666666,7.503282686175201E-4
in_many,0.2222222222222222,3.7516413430876007E-4
in_my,0.5,9.379103357719002E-4
in_need,1.0,9.379103357719002E-4
in_new,0.5,5.627462014631402E-4
in_on,0.5714285714285714,7.503282686175201E-4
in_one,0.5333333333333333,0.0015006565372350403
in_other,0.42857142857142855,5.627462014631402E-4
in_our,0.2857142857142857,3.7516413430876007E-4
in_recent,0.2857142857142857,7.503282686175201E-4
in_search,0.5,9.379103357719002E-4
in_some,0.23076923076923078,5.627462014631402E-4
in_something,0.4,3.7516413430876007E-4
in_spite,0.1,1.8758206715438003E-4
in_such,0.5454545454545454,0.0011254924029262803
in_terms,0.5454545454545454,0.0011254924029262803
in_that,0.5833333333333334,0.0013130744700806604
in_the,0.5195911413969335,0.05721253048208591
in_their,0.28,0.0013130744700806604
in_this,0.48214285714285715,0.010129431626336522
in_to,0.4,3.7516413430876007E-4
in_trouble,0.6,5.627462014631402E-4
in_trying,0.6,5.627462014631402E-4
in_ways,0.2,1.8758206715438003E-4
in_what,0.6666666666666666,7.503282686175201E-4
in_which,0.5614035087719298,0.006002626148940161
in_years,0.0,0.0
in_your,0.5714285714285714,0.0022509848058525606
including_the,0.2,1.8758206715438003E-4
indeed_<COMMA>,0.6666666666666666,7.503282686175201E-4
independent_film,0.6,5.627462014631402E-4
inside_the,0.2857142857142857,3.7516413430876007E-4
insight_into,0.375,0.0011254924029262803
insomnia_is,0.0,0.0
instead_<COMMA>,0.625,9.379103357719002E-4
instead_of,0.7692307692307693,0.005627462014631401
intelligence_<COMMA>,0.8,7.503282686175201E-4
intelligence_and,0.18181818181818182,3.7516413430876007E-4
intelligence_of,0.7142857142857143,9.379103357719002E-4
intelligent_<COMMA>,0.15384615384615385,3.7516413430876007E-4
intelligent_and,0.125,1.8758206715438003E-4
intended_to,0.6,5.627462014631402E-4
interest_<COMMA>,0.8333333333333334,9.379103357719002E-4
interest_<PERIOD>,0.9,0.0016882386043894203
interest_in,0.6666666666666666,0.0015006565372350403
interested_in,0.5,0.0013130744700806604
interesting_<COMMA>,0.7272727272727273,0.0015006565372350403
interesting_<PERIOD>,0.5,0.0011254924029262803
interesting_and,0.5384615384615384,0.0013130744700806604
interesting_than,0.6666666666666666,7.503282686175201E-4
interesting_to,0.6666666666666666,0.0015006565372350403
intimate_and,0.2,3.7516413430876007E-4
into_a,0.5652173913043478,0.009754267492027763
into_an,0.48,0.0022509848058525606
into_its,0.3333333333333333,3.7516413430876007E-4
into_one,0.5,7.503282686175201E-4
into_something,0.09090909090909091,1.8758206715438003E-4
into_the,0.35714285714285715,0.007503282686175202
into_their,0.6,5.627462014631402E-4
into_this,0.5714285714285714,7.503282686175201E-4
into_what,0.5,5.627462014631402E-4
into_your,0.14285714285714285,1.8758206715438003E-4
intrigue_<COMMA>,0.0,0.0
intriguing_<COMMA>,0.2857142857142857,3.7516413430876007E-4
intriguing_and,0.14285714285714285,1.8758206715438003E-4
inventive_<COMMA>,0.1111111111111111,1.8758206715438003E-4
involved_<PERIOD>,0.42857142857142855,5.627462014631402E-4
involved_in,0.3333333333333333,3.7516413430876007E-4
is_-rsb-,0.7,0.0013130744700806604
is_<COMMA>,0.4423076923076923,0.004314387544550741
is_<PERIOD>,0.5151515151515151,0.0031888951416244606
is_a,0.38140417457305503,0.037703995498030385
is_about,0.5666666666666667,0.0031888951416244606
is_actually,0.4444444444444444,7.503282686175201E-4
is_all,0.6363636363636364,0.0026261489401613208
is_almost,0.6,0.0016882386043894203
is_also,0.3888888888888889,0.0013130744700806604
is_always,0.2857142857142857,3.7516413430876007E-4
is_an,0.34408602150537637,0.006002626148940161
is_as,0.45,0.0033764772087788407
is_at,0.14285714285714285,3.7516413430876007E-4
is_better,0.42857142857142855,5.627462014631402E-4
is_both,0.2,3.7516413430876007E-4
is_by,0.4,3.7516413430876007E-4
is_certainly,0.5555555555555556,9.379103357719002E-4
is_clever,0.3333333333333333,3.7516413430876007E-4
is_definitely,0.3333333333333333,5.627462014631402E-4
is_enough,0.5,5.627462014631402E-4
is_essentially,0.6363636363636364,0.0013130744700806604
is_even,0.4444444444444444,7.503282686175201E-4
is_far,0.4117647058823529,0.0013130744700806604
is_for,0.36363636363636365,7.503282686175201E-4
is_full,0.3333333333333333,3.7516413430876007E-4
is_funny,0.2777777777777778,9.379103357719002E-4
is_generally,0.4,3.7516413430876007E-4
is_going,0.6363636363636364,0.0013130744700806604
is_good,0.6,0.0011254924029262803
is_great,0.6666666666666666,0.0011254924029262803
is_hard,0.2857142857142857,3.7516413430876007E-4
is_hardly,0.4,3.7516413430876007E-4
is_how,0.4444444444444444,7.503282686175201E-4
is_impossible,0.5555555555555556,9.379103357719002E-4
is_in,0.43243243243243246,0.0030013130744700805
is_interesting,0.5,7.503282686175201E-4
is_it,0.5454545454545454,0.0022509848058525606
is_its,0.391304347826087,0.0016882386043894203
is_just,0.7045454545454546,0.005815044081785781
is_left,0.6666666666666666,7.503282686175201E-4
is_less,0.6666666666666666,0.0015006565372350403
is_like,0.6666666666666666,0.0030013130744700805
is_likely,0.6,5.627462014631402E-4
is_made,0.5,5.627462014631402E-4
is_more,0.4878048780487805,0.003751641343087601
is_most,0.4,3.7516413430876007E-4
is_mostly,0.5,5.627462014631402E-4
is_much,0.6666666666666666,7.503282686175201E-4
is_nearly,0.8333333333333334,9.379103357719002E-4
is_neither,1.0,9.379103357719002E-4
is_never,0.6111111111111112,0.0020634027386981805
is_no,0.5925925925925926,0.0030013130744700805
is_not,0.5057471264367817,0.008253610954792722
is_nothing,0.6086956521739131,0.0026261489401613208
is_now,0.6666666666666666,7.503282686175201E-4
is_n’t,0.6549707602339181,0.021009191521290566
is_of,0.4,3.7516413430876007E-4
is_often,0.5,7.503282686175201E-4
is_on,0.5,7.503282686175201E-4
is_one,0.4375,0.0052522978803226416
is_only,0.75,0.0011254924029262803
is_predictable,0.3333333333333333,3.7516413430876007E-4
is_pretty,0.36363636363636365,7.503282686175201E-4
is_quite,0.5,5.627462014631402E-4
is_rather,0.8571428571428571,0.0011254924029262803
is_really,0.8571428571428571,0.0022509848058525606
is_simply,0.5384615384615384,0.0013130744700806604
is_smart,0.16666666666666666,1.8758206715438003E-4
is_so,0.6666666666666666,0.011254924029262802
is_something,0.45454545454545453,9.379103357719002E-4
is_still,0.17391304347826086,7.503282686175201E-4
is_strictly,0.8,7.503282686175201E-4
is_such,0.3333333333333333,5.627462014631402E-4
is_supposed,1.0,0.0015006565372350403
is_surely,0.2,1.8758206715438003E-4
is_that,0.5978260869565217,0.010317013693490902
is_the,0.5259259259259259,0.013318326767960983
is_this,0.46153846153846156,0.0011254924029262803
is_to,0.47058823529411764,0.0030013130744700805
is_told,0.2,1.8758206715438003E-4
is_too,0.8,0.0052522978803226416
is_truly,0.6,5.627462014631402E-4
is_ultimately,0.8461538461538461,0.0020634027386981805
is_undeniable,0.2,1.8758206715438003E-4
is_very,0.7142857142857143,0.0018758206715438004
is_way,1.0,9.379103357719002E-4
is_well,0.23076923076923078,5.627462014631402E-4
is_what,0.3333333333333333,0.0011254924029262803
is_worth,0.25,5.627462014631402E-4
is_your,0.16666666666666666,1.8758206715438003E-4
it_--,0.5,7.503282686175201E-4
it_<COMMA>,0.5172413793103449,0.005627462014631401
it_<PERIOD>,0.5521472392638037,0.016882386043894203
it_a,0.41935483870967744,0.0024385668730069407
it_actually,0.5,5.627462014631402E-4
it_all,0.5,0.0039392234102419805
it_almost,1.0,0.0011254924029262803
it_also,0.2631578947368421,9.379103357719002E-4
it_an,0.4,3.7516413430876007E-4
it_and,0.42857142857142855,0.0011254924029262803
it_appears,0.8333333333333334,9.379103357719002E-4
it_as,0.3076923076923077,7.503282686175201E-4
it_at,0.4,3.7516413430876007E-4
it_back,0.4,3.7516413430876007E-4
it_begins,0.6,5.627462014631402E-4
it_ca,0.5,5.627462014631402E-4
it_can,0.5454545454545454,0.0022509848058525606
it_comes,0.7058823529411765,0.0022509848058525606
it_could,0.6666666666666666,0.0026261489401613208
it_did,0.6666666666666666,7.503282686175201E-4
it_does,0.5,0.008628775089101481
it_down,0.8,7.503282686175201E-4
it_ends,0.7777777777777778,0.0013130744700806604
it_fails,1.0,0.0011254924029262803
it_falls,0.8,7.503282686175201E-4
it_feels,0.8823529411764706,0.0028137310073157004
it_finds,0.2,1.8758206715438003E-4
it_for,0.5,0.0011254924029262803
it_from,0.6363636363636364,0.0013130744700806604
it_gets,0.47368421052631576,0.0016882386043894203
it_goes,0.6923076923076923,0.0016882386043894203
it_had,0.8333333333333334,9.379103357719002E-4
it_has,0.41379310344827586,0.004501969611705121
it_in,0.5,0.0011254924029262803
it_into,0.6666666666666666,7.503282686175201E-4
it_is,0.42657342657342656,0.022885012192834366
it_just,0.7333333333333333,0.0020634027386981805
it_lacks,0.46153846153846156,0.0011254924029262803
it_looks,0.6666666666666666,0.0015006565372350403
it_made,0.7142857142857143,9.379103357719002E-4
it_makes,0.6,0.0033764772087788407
it_may,0.43243243243243246,0.0030013130744700805
it_might,0.6111111111111112,0.0020634027386981805
it_more,0.375,5.627462014631402E-4
it_must,0.2222222222222222,3.7516413430876007E-4
it_needs,0.5,5.627462014631402E-4
it_never,0.7368421052631579,0.0026261489401613208
it_not,0.375,5.627462014631402E-4
it_offers,0.2,3.7516413430876007E-4
it_on,1.0,9.379103357719002E-4
it_or,0.2,1.8758206715438003E-4
it_out,0.3333333333333333,5.627462014631402E-4
it_plays,0.5,7.503282686175201E-4
it_provides,0.16666666666666666,1.8758206715438003E-4
it_really,0.5714285714285714,7.503282686175201E-4
it_seems,0.47368421052631576,0.0016882386043894203
it_should,0.8181818181818182,0.0033764772087788407
it_shows,0.6,5.627462014631402E-4
it_still,0.35714285714285715,9.379103357719002E-4
it_succeeds,0.2,1.8758206715438003E-4
it_takes,0.6666666666666666,0.0022509848058525606
it_the,0.6,5.627462014631402E-4
it_there,0.14285714285714285,1.8758206715438003E-4
it_thinks,0.875,0.0013130744700806604
it_to,0.5,0.0028137310073157004
it_tries,1.0,0.0011254924029262803
it_turns,0.36363636363636365,7.503282686175201E-4
it_ultimately,0.2,1.8758206715438003E-4
it_up,0.6666666666666666,0.0015006565372350403
it_uses,0.2,1.8758206715438003E-4
it_wants,0.9166666666666666,0.0020634027386981805
it_was,0.6875,0.0061902082160945416
it_were,0.7777777777777778,0.0026261489401613208
it_will,0.4230769230769231,0.0020634027386981805
it_with,0.45454545454545453,9.379103357719002E-4
it_wo,0.4,3.7516413430876007E-4
it_works,0.1,1.8758206715438003E-4
it_worth,0.0,0.0
it_would,0.6595744680851063,0.005815044081785781
it_’ll,0.7142857142857143,9.379103357719002E-4
it_’s,0.4932301740812379,0.09566685424873382
its_audience,0.2857142857142857,7.503282686175201E-4
its_best,0.2631578947368421,9.379103357719002E-4
its_characters,0.45454545454545453,0.0028137310073157004
its_core,0.6,5.627462014631402E-4
its_director,0.3333333333333333,3.7516413430876007E-4
its_final,0.5,5.627462014631402E-4
its_flaws,0.0,0.0
its_heart,0.38461538461538464,9.379103357719002E-4
its_lack,1.0,0.0013130744700806604
its_makers,0.4,3.7516413430876007E-4
its_message,0.625,9.379103357719002E-4
its_moments,0.7142857142857143,9.379103357719002E-4
its_most,0.2,3.7516413430876007E-4
its_own,0.6122448979591837,0.011254924029262802
its_plot,0.6,5.627462014631402E-4
its_predecessor,0.3333333333333333,5.627462014631402E-4
its_protagonist,0.4,3.7516413430876007E-4
its_script,0.5,5.627462014631402E-4
its_share,0.5,5.627462014631402E-4
its_sleeve,0.0,0.0
its_stars,0.8,7.503282686175201E-4
its_story,0.6,0.0016882386043894203
its_subject,0.6,0.0016882386043894203
its_subjects,0.2857142857142857,3.7516413430876007E-4
its_target,0.6666666666666666,7.503282686175201E-4
its_title,0.72,0.0033764772087788407
its_two,0.4,3.7516413430876007E-4
its_visual,0.2857142857142857,3.7516413430876007E-4
its_way,0.5384615384615384,0.0013130744700806604
its_worst,0.42857142857142855,5.627462014631402E-4
itself_<COMMA>,0.4166666666666667,9.379103357719002E-4
itself_<PERIOD>,0.42857142857142855,0.0016882386043894203
itself_in,0.2857142857142857,3.7516413430876007E-4
itself_is,0.8181818181818182,0.0016882386043894203
itself_to,0.6666666666666666,7.503282686175201E-4
itself_too,1.0,9.379103357719002E-4
j_<PERIOD>,0.375,0.0011254924029262803
jackie_chan,0.8333333333333334,9.379103357719002E-4
jaglom_’s,0.4,3.7516413430876007E-4
james_bond,0.6,0.0011254924029262803
jason_x,0.625,9.379103357719002E-4
jerry_bruckheimer,0.8,7.503282686175201E-4
job_done,0.4,3.7516413430876007E-4
job_of,0.21428571428571427,5.627462014631402E-4
john_malkovich,0.4,3.7516413430876007E-4
john_q,1.0,9.379103357719002E-4
john_woo,0.8333333333333334,9.379103357719002E-4
joke_<PERIOD>,0.8,7.503282686175201E-4
jokes_<COMMA>,0.875,0.0013130744700806604
jokes_<PERIOD>,1.0,0.0013130744700806604
jokes_and,0.8571428571428571,0.0011254924029262803
jokes_are,0.8888888888888888,0.0015006565372350403
journey_<PERIOD>,0.4,3.7516413430876007E-4
journey_is,0.16666666666666666,1.8758206715438003E-4
journey_of,0.0,0.0
just_a,0.8,0.006002626148940161
just_about,0.5333333333333333,0.0015006565372350403
just_another,0.7727272727272727,0.0031888951416244606
just_as,0.3548387096774194,0.0020634027386981805
just_do,0.8,7.503282686175201E-4
just_does,1.0,0.0020634027386981805
just_enough,0.2,3.7516413430876007E-4
just_for,0.4,3.7516413430876007E-4
just_how,0.5,0.0011254924029262803
just_is,1.0,0.0013130744700806604
just_like,0.375,5.627462014631402E-4
just_not,1.0,0.0016882386043894203
just_one,0.625,9.379103357719002E-4
just_plain,0.8,0.0022509848058525606
just_that,0.42857142857142855,5.627462014631402E-4
just_the,0.4117647058823529,0.0013130744700806604
just_to,1.0,9.379103357719002E-4
just_too,0.8823529411764706,0.0028137310073157004
just_when,0.4,3.7516413430876007E-4
k_<PERIOD>,0.7142857142857143,9.379103357719002E-4
kaufman_’s,0.3333333333333333,3.7516413430876007E-4
keep_it,0.6666666666666666,0.0011254924029262803
keep_the,0.2857142857142857,7.503282686175201E-4
keep_you,0.2857142857142857,3.7516413430876007E-4
keeping_the,0.2,1.8758206715438003E-4
keeps_you,0.0,0.0
kids_2,0.16666666666666666,1.8758206715438003E-4
kids_<COMMA>,0.4444444444444444,7.503282686175201E-4
kids_<PERIOD>,0.2727272727272727,5.627462014631402E-4
kids_<SINGLEQUOTE>,0.7142857142857143,9.379103357719002E-4
kids_and,0.3333333333333333,3.7516413430876007E-4
kids_will,0.3333333333333333,3.7516413430876007E-4
kind_of,0.5307692307692308,0.012943162633652222
kind_that,0.8,7.503282686175201E-4
king_<COMMA>,0.5,5.627462014631402E-4
kissing_jessica,0.0,0.0
know_<PERIOD>,0.2,1.8758206715438003E-4
know_how,1.0,0.0013130744700806604
know_it,0.42857142857142855,5.627462014631402E-4
know_the,0.3333333333333333,3.7516413430876007E-4
know_what,0.6363636363636364,0.0013130744700806604
knows_how,0.36363636363636365,7.503282686175201E-4
kung_pow,0.8888888888888888,0.0015006565372350403
l_<PERIOD>,0.6,5.627462014631402E-4
"l_""",0.4,3.7516413430876007E-4
lack_of,0.7777777777777778,0.006565372350403302
lacking_any,0.8,7.503282686175201E-4
lacking_in,1.0,0.0016882386043894203
lacks_in,0.0,0.0
lacks_the,0.7894736842105263,0.0028137310073157004
lady_and,0.0,0.0
lan_yu,0.2857142857142857,3.7516413430876007E-4
last_time,1.0,0.0013130744700806604
last_year,0.6,5.627462014631402E-4
laugh_<COMMA>,0.5,5.627462014631402E-4
laugh_<PERIOD>,0.6,0.0011254924029262803
laugh_at,0.6666666666666666,7.503282686175201E-4
laughing_at,0.6666666666666666,7.503282686175201E-4
laughs_<COMMA>,0.75,0.0016882386043894203
laughs_<PERIOD>,0.6666666666666666,0.0018758206715438004
laughs_and,0.4,7.503282686175201E-4
lead_performances,0.125,1.8758206715438003E-4
leads_are,0.4,3.7516413430876007E-4
least_<COMMA>,0.6,5.627462014631402E-4
least_a,0.16666666666666666,1.8758206715438003E-4
least_it,0.6,5.627462014631402E-4
least_the,0.4,3.7516413430876007E-4
leave_the,0.5,0.0011254924029262803
leave_you,0.35714285714285715,9.379103357719002E-4
leaves_a,0.8571428571428571,0.0011254924029262803
leaves_you,0.4444444444444444,7.503282686175201E-4
lee_’s,0.3333333333333333,3.7516413430876007E-4
left_me,0.6,5.627462014631402E-4
left_with,0.6666666666666666,0.0011254924029262803
legged_freaks,0.5,7.503282686175201E-4
length_<PERIOD>,0.6666666666666666,0.0011254924029262803
less_a,0.7142857142857143,9.379103357719002E-4
less_about,0.6,5.627462014631402E-4
less_like,1.0,0.0016882386043894203
less_of,0.8,7.503282686175201E-4
less_than,0.5555555555555556,0.0018758206715438004
lesson_in,0.2,1.8758206715438003E-4
let_’s,1.0,0.0015006565372350403
lets_the,0.8,7.503282686175201E-4
lets_you,0.16666666666666666,1.8758206715438003E-4
level_<COMMA>,0.5,5.627462014631402E-4
level_<PERIOD>,0.45454545454545453,9.379103357719002E-4
level_of,0.5185185185185185,0.0026261489401613208
level_that,0.6,5.627462014631402E-4
lies_in,0.14285714285714285,1.8758206715438003E-4
life_<COMMA>,0.4782608695652174,0.0020634027386981805
life_<PERIOD>,0.34,0.0031888951416244606
life_and,0.08333333333333333,1.8758206715438003E-4
life_as,0.6,5.627462014631402E-4
life_in,0.17647058823529413,5.627462014631402E-4
life_into,0.4,7.503282686175201E-4
life_is,0.6363636363636364,0.0013130744700806604
life_of,0.2857142857142857,7.503282686175201E-4
life_on,0.42857142857142855,5.627462014631402E-4
life_’s,0.125,1.8758206715438003E-4
light_<COMMA>,0.3333333333333333,5.627462014631402E-4
light_on,0.2857142857142857,3.7516413430876007E-4
likable_<COMMA>,0.4,3.7516413430876007E-4
like_<COMMA>,0.4,3.7516413430876007E-4
like_<PERIOD>,0.3333333333333333,3.7516413430876007E-4
like_a,0.6574585635359116,0.022322265991371226
like_an,0.6666666666666666,0.0030013130744700805
like_being,0.75,0.0011254924029262803
like_it,0.7096774193548387,0.004126805477396361
like_its,0.46153846153846156,0.0011254924029262803
like_life,0.4,3.7516413430876007E-4
like_mike,0.1111111111111111,1.8758206715438003E-4
like_most,0.8333333333333334,9.379103357719002E-4
like_one,0.875,0.0013130744700806604
like_some,1.0,9.379103357719002E-4
like_something,0.6,5.627462014631402E-4
like_the,0.5882352941176471,0.007503282686175202
like_they,0.6666666666666666,7.503282686175201E-4
like_this,0.6428571428571429,0.0033764772087788407
like_to,0.2857142857142857,3.7516413430876007E-4
like_watching,0.5,5.627462014631402E-4
like_you,0.5,0.0011254924029262803
liked_it,0.3333333333333333,3.7516413430876007E-4
likely_be,0.8,7.503282686175201E-4
likely_to,0.6071428571428571,0.0031888951416244606
line_<COMMA>,0.5,5.627462014631402E-4
line_<PERIOD>,0.7142857142857143,9.379103357719002E-4
line_between,0.625,9.379103357719002E-4
lion_king,0.4,3.7516413430876007E-4
lips_is,0.0,0.0
list_of,0.3333333333333333,3.7516413430876007E-4
listen_to,0.375,5.627462014631402E-4
little_2,0.42857142857142855,5.627462014631402E-4
little_bit,0.6,5.627462014631402E-4
little_else,1.0,0.0013130744700806604
little_film,0.08333333333333333,1.8758206715438003E-4
little_more,0.7777777777777778,0.0039392234102419805
little_movie,0.2857142857142857,3.7516413430876007E-4
little_of,0.5555555555555556,9.379103357719002E-4
little_story,0.4,3.7516413430876007E-4
little_to,0.875,0.0026261489401613208
little_too,0.6923076923076923,0.0016882386043894203
live_<PERIOD>,0.6,5.627462014631402E-4
live_in,0.2857142857142857,3.7516413430876007E-4
live_up,0.875,0.0013130744700806604
lives_<COMMA>,0.6,5.627462014631402E-4
lives_<PERIOD>,0.09090909090909091,1.8758206715438003E-4
lives_and,0.0,0.0
lives_of,0.2,5.627462014631402E-4
living_in,0.0,0.0
load_of,0.8,7.503282686175201E-4
loneliness_and,0.0,0.0
long_<COMMA>,0.75,0.0039392234102419805
long_<PERIOD>,0.9,0.0016882386043894203
long_after,0.0,0.0
long_and,0.7272727272727273,0.0015006565372350403
long_as,0.7777777777777778,0.0013130744700806604
long_before,0.8,7.503282686175201E-4
long_enough,0.6,5.627462014631402E-4
long_on,0.6,5.627462014631402E-4
long_time,0.6875,0.0020634027386981805
long_way,0.375,5.627462014631402E-4
look_<COMMA>,0.5,5.627462014631402E-4
look_<PERIOD>,0.0,0.0
look_and,0.4,3.7516413430876007E-4
look_as,0.2,1.8758206715438003E-4
look_at,0.2261904761904762,0.0035640592759332208
look_away,0.2,1.8758206715438003E-4
look_like,0.5882352941176471,0.0018758206715438004
looking_at,0.5,5.627462014631402E-4
looking_for,0.6785714285714286,0.0035640592759332208
looks_and,0.8333333333333334,9.379103357719002E-4
looks_like,0.9090909090909091,0.0018758206715438004
loose_<COMMA>,0.4,3.7516413430876007E-4
loses_its,0.625,9.379103357719002E-4
loss_<PERIOD>,0.3333333333333333,3.7516413430876007E-4
lost_in,0.8,0.0015006565372350403
lot_<PERIOD>,0.5714285714285714,7.503282686175201E-4
lot_better,0.6,5.627462014631402E-4
lot_like,0.5,5.627462014631402E-4
lot_more,0.75,0.0016882386043894203
lot_of,0.5102040816326531,0.004689551678859501
lot_to,0.375,5.627462014631402E-4
lots_of,0.6428571428571429,0.0033764772087788407
loud_<COMMA>,1.0,0.0022509848058525606
loud_and,0.8571428571428571,0.0011254924029262803
love_<COMMA>,0.21052631578947367,7.503282686175201E-4
love_<PERIOD>,0.18181818181818182,7.503282686175201E-4
love_and,0.06666666666666667,1.8758206715438003E-4
love_for,0.2857142857142857,3.7516413430876007E-4
love_in,0.375,5.627462014631402E-4
love_is,0.4,7.503282686175201E-4
love_it,0.42857142857142855,5.627462014631402E-4
love_stories,0.2,1.8758206715438003E-4
love_story,0.21428571428571427,0.0011254924029262803
love_the,0.0,0.0
love_this,0.4,3.7516413430876007E-4
love_to,0.4,3.7516413430876007E-4
love_triangle,1.0,0.0011254924029262803
love_with,0.5,9.379103357719002E-4
lovely_and,0.14285714285714285,1.8758206715438003E-4
low_<PERIOD>,1.0,9.379103357719002E-4
m_<PERIOD>,0.75,0.0011254924029262803
"m_""",0.42857142857142855,5.627462014631402E-4
made_<COMMA>,0.5555555555555556,9.379103357719002E-4
made_<PERIOD>,0.38461538461538464,9.379103357719002E-4
made_a,0.5,0.0016882386043894203
made_about,0.42857142857142855,5.627462014631402E-4
made_by,0.75,0.0016882386043894203
made_for,0.8333333333333334,0.0018758206715438004
made_in,0.7142857142857143,9.379103357719002E-4
made_me,0.8,0.0015006565372350403
made_the,0.5833333333333334,0.0013130744700806604
made_to,0.5714285714285714,7.503282686175201E-4
made_with,0.375,5.627462014631402E-4
maid_in,0.6,5.627462014631402E-4
main_characters,0.6666666666666666,7.503282686175201E-4
maintains_a,0.2,1.8758206715438003E-4
make_a,0.5588235294117647,0.0035640592759332208
make_an,0.3333333333333333,3.7516413430876007E-4
make_for,0.2727272727272727,5.627462014631402E-4
make_it,0.21212121212121213,0.0013130744700806604
make_its,0.2,1.8758206715438003E-4
make_the,0.43333333333333335,0.0024385668730069407
make_this,0.5714285714285714,0.0015006565372350403
make_up,0.42857142857142855,5.627462014631402E-4
make_us,0.4,7.503282686175201E-4
make_you,0.42105263157894735,0.0015006565372350403
makes_a,0.45,0.0016882386043894203
makes_for,0.4,0.0011254924029262803
makes_it,0.20689655172413793,0.0011254924029262803
makes_its,0.5,5.627462014631402E-4
makes_one,0.4,3.7516413430876007E-4
makes_the,0.4,0.0026261489401613208
makes_this,0.16666666666666666,1.8758206715438003E-4
makes_up,0.0,0.0
makes_us,0.2727272727272727,5.627462014631402E-4
makes_you,0.42105263157894735,0.0015006565372350403
making_<PERIOD>,0.7142857142857143,9.379103357719002E-4
making_a,0.5555555555555556,9.379103357719002E-4
making_his,0.42857142857142855,5.627462014631402E-4
making_it,0.4444444444444444,7.503282686175201E-4
making_the,0.6,5.627462014631402E-4
man_<COMMA>,0.5,9.379103357719002E-4
man_<PERIOD>,0.25,5.627462014631402E-4
man_and,0.25,3.7516413430876007E-4
man_in,0.5714285714285714,7.503282686175201E-4
man_who,0.7272727272727273,0.0015006565372350403
man_’s,0.2857142857142857,0.0011254924029262803
manage_to,0.3333333333333333,7.503282686175201E-4
managed_to,0.375,5.627462014631402E-4
manages_to,0.2857142857142857,0.0033764772087788407
manner_of,0.375,5.627462014631402E-4
manner_that,0.2,1.8758206715438003E-4
many_a,0.16666666666666666,1.8758206715438003E-4
many_more,0.6,5.627462014631402E-4
many_of,0.45,0.0016882386043894203
many_times,0.7142857142857143,9.379103357719002E-4
many_ways,0.3333333333333333,3.7516413430876007E-4
marquis_de,0.6,5.627462014631402E-4
martial_arts,0.8333333333333334,9.379103357719002E-4
martin_scorsese,0.5714285714285714,7.503282686175201E-4
master_of,0.75,0.0016882386043894203
masterpiece_<COMMA>,0.0,0.0
masterpiece_<PERIOD>,0.0,0.0
match_the,0.6,5.627462014631402E-4
material_<COMMA>,0.5714285714285714,7.503282686175201E-4
material_<PERIOD>,0.6666666666666666,0.0033764772087788407
material_in,0.6,5.627462014631402E-4
material_is,0.45454545454545453,9.379103357719002E-4
material_to,0.6666666666666666,7.503282686175201E-4
matter_<COMMA>,0.6,0.0011254924029262803
matter_<PERIOD>,0.5555555555555556,9.379103357719002E-4
matter_how,0.8571428571428571,0.0022509848058525606
matter_is,0.2,1.8758206715438003E-4
matter_of,0.4444444444444444,7.503282686175201E-4
may_be,0.42857142857142855,0.0061902082160945416
may_find,0.8181818181818182,0.0016882386043894203
may_have,0.47058823529411764,0.0015006565372350403
may_not,0.15384615384615385,0.0011254924029262803
may_sound,0.4,3.7516413430876007E-4
may_well,0.5,7.503282686175201E-4
maybe_it,0.5,5.627462014631402E-4
me_<COMMA>,0.8,0.0015006565372350403
me_<PERIOD>,0.8181818181818182,0.0016882386043894203
me_to,0.8333333333333334,9.379103357719002E-4
me_want,0.75,0.0011254924029262803
meandering_<COMMA>,1.0,0.0011254924029262803
meant_to,0.875,0.0013130744700806604
meditation_on,0.2,7.503282686175201E-4
melodrama_<COMMA>,0.4,7.503282686175201E-4
melodrama_<PERIOD>,0.5833333333333334,0.0013130744700806604
melodramatic_<COMMA>,0.0,0.0
members_of,0.42857142857142855,5.627462014631402E-4
memorable_<COMMA>,0.2,1.8758206715438003E-4
memorable_<PERIOD>,0.42857142857142855,5.627462014631402E-4
